"","INSPECTION_ID","ESTABLISHMENT_ID","IsED","MINIMUM_INSPECTIONS_PERYEAR","No_Infraction","Minor","Significant","Crucial","Total"
"536","103531735","10195621",0,"3",0,1,0,0,1
"537","103531737","9393750",0,"3",0,1,0,0,1
"538","103531752","10470457",0,"2",1,0,0,0,0
"539","103531758","10536930",0,"1",1,0,0,0,0
"540","103531770","10536929",0,"2",0,4,0,0,4
"541","103531804","10225546",0,"3",0,1,0,0,1
"542","103531830","10474154",0,"3",1,0,0,0,0
"543","103531848","9045993",0,"2",1,0,0,0,0
"544","103531871","10352846",0,"3",0,3,2,1,6
"545","103531875","10352846",0,"3",1,0,0,0,0
"546","103531879","9008553",0,"2",1,0,0,0,0
"547","103531882","10495736",0,"2",0,1,0,0,1
"548","103531885","10416913",0,"2",1,0,0,0,0
"549","103531888","9041814",0,"2",1,0,0,0,0
"550","103531889","9396806",0,"2",1,0,0,0,0
"551","103531894","9008957",0,"2",1,0,0,0,0
"552","103531899","9006394",0,"2",1,0,0,0,0
"553","103531931","10468651",0,"2",1,0,0,0,0
"554","103531983","10494104",0,"2",1,0,0,0,0
"555","103532007","9007665",0,"1",1,0,0,0,0
"556","103532010","10428271",0,"3",0,1,2,0,3
"557","103532050","10375033",0,"2",0,2,2,0,4
"558","103532051","10489996",0,"3",1,0,0,0,0
"559","103532059","10375033",0,"2",1,0,0,0,0
"560","103532063","10489960",0,"3",0,2,2,0,4
"561","103532069","10488539",0,"2",1,0,0,0,0
"562","103532074","10489960",0,"3",1,0,0,0,0
"563","103532076","10232749",0,"2",1,0,0,0,0
"564","103532086","10489987",0,"3",0,0,1,0,1
"565","103532087","10489987",0,"3",1,0,0,0,0
"566","103532104","10536978",1,"2",1,0,0,0,0
"567","103532112","9016199",0,"3",1,0,0,0,0
"568","103532113","9009590",0,"2",1,0,0,0,0
"569","103532115","10257990",1,"1",1,0,0,0,0
"570","103532127","9016680",0,"3",0,1,0,0,1
"571","103532183","9053174",0,"1",1,0,0,0,0
"572","103532189","10476382",0,"1",1,0,0,0,0
"573","103532204","10188034",0,"1",1,0,0,0,0
"574","103532228","10368869",0,"2",0,1,0,0,1
"575","103532235","9052471",0,"3",1,0,0,0,0
"576","103532296","10406126",0,"2",1,0,0,0,0
"577","103532300","10380872",0,"2",1,0,0,0,0
"578","103532317","9013311",0,"2",1,0,0,0,0
"579","103532323","10387498",0,"3",1,0,0,0,0
"580","103532337","10291445",0,"2",1,0,0,0,0
"581","103532346","10498979",1,"2",1,0,0,0,0
"582","103532350","10468931",1,"2",0,2,1,0,3
"583","103532357","10497091",0,"2",0,1,1,0,2
"584","103532367","10356090",0,"3",0,2,0,0,2
"585","103532371","10285778",0,"2",0,1,0,0,1
"586","103532552","10502239",0,"3",0,3,0,0,3
"587","103532568","10240382",0,"3",0,2,0,0,2
"588","103532581","10505036",0,"3",0,2,0,0,2
"589","103532583","10505462",0,"2",0,1,0,0,1
"590","103532590","10474160",0,"2",1,0,0,0,0
"591","103532599","10286932",0,"1",1,0,0,0,0
"592","103532600","10358808",0,"1",0,0,2,0,2
"593","103532645","9047478",0,"3",0,5,0,0,5
"594","103532730","9053498",0,"3",1,0,0,0,0
"595","103532731","9004210",0,"2",1,0,0,0,0
"596","103532732","9014097",0,"3",1,0,0,0,0
"597","103532751","9011754",0,"2",1,0,0,0,0
"598","103532755","10537089",0,"1",0,1,0,0,1
"599","103532837","10537108",0,"2",1,0,0,0,0
"600","103532851","10537111",0,"1",1,0,0,0,0
"601","103532871","10484226",0,"2",0,1,0,0,1
"602","103532877","10283743",0,"3",1,0,0,0,0
"603","103532878","9009504",0,"3",0,1,0,0,1
"604","103532897","10537117",0,"3",1,0,0,0,0
"605","103532904","9010421",0,"3",0,0,3,0,3
"606","103532905","10514414",0,"1",1,0,0,0,0
"607","103532913","10448589",0,"1",0,1,1,0,2
"608","103532918","9010421",0,"3",1,0,0,0,0
"609","103532925","10367474",0,"1",1,0,0,0,0
"610","103532930","9006461",0,"3",0,1,0,0,1
"611","103532933","10526792",0,"2",1,0,0,0,0
"612","103532944","10537123",0,"1",0,2,0,0,2
"613","103532946","10537124",0,"2",1,0,0,0,0
"614","103532966","10501604",0,"3",0,1,2,2,5
"615","103532968","10501604",0,"3",1,0,0,0,0
"616","103532977","10426845",0,"2",1,0,0,0,0
"617","103532978","10208225",0,"2",1,0,0,0,0
"618","103532980","9045625",0,"2",1,0,0,0,0
"619","103532981","9008214",0,"3",1,0,0,0,0
"620","103532991","10537131",0,"3",1,0,0,0,0
"621","103532993","10480241",0,"2",1,0,0,0,0
"622","103532998","10537132",0,"2",0,2,3,0,5
"623","103533012","10385786",0,"1",1,0,0,0,0
"624","103533016","10474803",0,"3",1,0,0,0,0
"625","103533023","10537134",0,"2",0,1,1,0,2
"626","103533118","10369734",0,"3",1,0,0,0,0
"627","103533139","10507292",0,"2",1,0,0,0,0
"628","103533143","10493141",0,"2",1,0,0,0,0
"629","103533152","10493151",0,"2",1,0,0,0,0
"630","103533156","10484804",0,"2",1,0,0,0,0
"631","103533157","10188157",0,"3",1,0,0,0,0
"632","103533224","9009781",0,"3",0,2,2,0,4
"633","103533257","9002262",0,"3",0,1,0,0,1
"634","103533258","10322467",0,"3",0,1,0,0,1
"635","103533262","10469153",0,"2",1,0,0,0,0
"636","103533263","10498651",0,"2",1,0,0,0,0
"637","103533266","9016134",0,"3",1,0,0,0,0
"638","103533272","9008466",0,"2",1,0,0,0,0
"639","103533275","10452593",0,"2",1,0,0,0,0
"640","103533296","9005894",0,"3",1,0,0,0,0
"641","103533320","10537173",0,"2",1,0,0,0,0
"642","103533387","10537178",0,"2",0,2,6,2,10
"643","103533388","10537178",0,"2",1,0,0,0,0
"644","103533634","9022189",0,"3",1,0,0,0,0
"645","103533715","10345388",0,"2",0,1,0,0,1
"646","103533741","10439594",0,"3",0,1,1,0,2
"647","103533749","10406270",0,"2",1,0,0,0,0
"648","103533750","9010888",0,"3",1,0,0,0,0
"649","103533751","10380257",0,"3",1,0,0,0,0
"650","103533766","9041731",0,"2",1,0,0,0,0
"651","103533817","10494131",0,"2",1,0,0,0,0
"652","103533842","10482519",0,"3",0,4,0,0,4
"653","103533845","10358744",0,"3",0,3,0,0,3
"654","103533861","9011786",0,"1",1,0,0,0,0
"655","103533870","10408723",0,"1",1,0,0,0,0
"656","103533885","10381061",0,"1",1,0,0,0,0
"657","103533897","10500943",0,"1",1,0,0,0,0
"658","103533909","10485558",0,"1",1,0,0,0,0
"659","103533918","9006653",0,"3",0,1,0,0,1
"660","103533952","10296699",0,"3",1,0,0,0,0
"661","103533954","10370190",0,"3",0,4,0,0,4
"662","103533974","10505722",0,"2",1,0,0,0,0
"663","103533976","9007500",0,"2",0,0,2,0,2
"664","103533978","10407246",0,"3",0,2,0,0,2
"665","103534002","9009975",0,"3",0,0,1,0,1
"666","103534008","9008042",0,"3",1,0,0,0,0
"667","103534012","9011607",0,"3",0,2,0,0,2
"668","103534024","10434823",0,"2",0,1,0,0,1
"669","103534049","10459571",0,"3",1,0,0,0,0
"670","103534051","9000684",0,"2",1,0,0,0,0
"671","103534071","9008741",0,"2",1,0,0,0,0
"672","103534073","9010643",0,"3",0,3,2,0,5
"673","103534077","10328991",0,"2",1,0,0,0,0
"674","103534085","9008702",0,"2",1,0,0,0,0
"675","103534091","9018799",0,"2",1,0,0,0,0
"676","103534103","10447647",0,"2",1,0,0,0,0
"677","103534152","9012522",0,"2",0,1,0,0,1
"678","103534252","9392559",0,"2",1,0,0,0,0
"679","103534260","10354372",0,"3",1,0,0,0,0
"680","103534261","9007387",0,"3",0,1,0,0,1
"681","103534271","9022124",0,"3",1,0,0,0,0
"682","103534272","10483177",0,"3",1,0,0,0,0
"683","103534273","10215467",0,"3",1,0,0,0,0
"684","103534277","10394412",0,"2",0,0,1,0,1
"685","103534289","9391113",0,"3",1,0,0,0,0
"686","103534292","9389795",0,"2",0,1,0,0,1
"687","103534296","10347094",0,"3",0,2,1,1,4
"688","103534299","10474540",0,"2",1,0,0,0,0
"689","103534309","10388906",0,"2",1,0,0,0,0
"690","103534310","9015619",0,"3",1,0,0,0,0
"691","103534342","9017169",0,"1",0,1,0,0,1
"692","103534349","10437681",0,"2",1,0,0,0,0
"693","103534359","10498302",0,"2",1,0,0,0,0
"694","103534369","10489114",0,"2",1,0,0,0,0
"695","103534371","10537326",0,"3",1,0,0,0,0
"696","103534372","10503531",0,"2",1,0,0,0,0
"697","103534383","9031595",0,"2",1,0,0,0,0
"698","103534391","10347094",0,"3",1,0,0,0,0
"699","103534413","10519654",0,"2",1,0,0,0,0
"700","103534418","9030548",0,"2",0,2,0,0,2
"701","103534426","10412867",0,"2",0,1,0,0,1
"702","103534429","10260934",0,"2",0,0,2,0,2
"703","103534434","10515609",0,"2",0,1,0,0,1
"704","103534449","9008582",0,"3",1,0,0,0,0
"705","103534451","10426606",0,"3",1,0,0,0,0
"706","103534486","10291052",0,"3",0,2,4,1,7
"707","103534575","9004640",0,"2",1,0,0,0,0
"708","103534576","10222572",0,"3",1,0,0,0,0
"709","103534605","10298375",0,"1",0,1,0,0,1
"710","103534622","10291052",0,"3",1,0,0,0,0
"711","103534653","9392137",0,"2",1,0,0,0,0
"712","103534728","10537389",0,"3",0,2,0,0,2
"713","103534735","10503008",0,"3",0,2,0,0,2
"714","103534741","10380896",0,"2",1,0,0,0,0
"715","103534800","10390638",0,"3",0,1,0,0,1
"716","103534819","10386776",0,"2",0,1,2,1,4
"717","103534822","9012600",0,"3",0,2,0,0,2
"718","103534833","10386776",0,"2",1,0,0,0,0
"719","103534992","9422557",0,"3",0,1,1,0,2
"720","103535005","9013460",0,"2",0,1,0,0,1
"721","103535009","10460794",1,"2",1,0,0,0,0
"722","103535010","9012067",1,"2",1,0,0,0,0
"723","103535011","10523615",1,"2",1,0,0,0,0
"724","103535019","10295281",0,"3",0,1,0,0,1
"725","103535029","10489675",0,"3",0,2,1,0,3
"726","103535058","10426474",0,"3",0,1,2,1,4
"727","103535059","10426474",0,"3",1,0,0,0,0
"728","103535067","10500735",1,"2",1,0,0,0,0
"729","103535073","10515232",1,"2",1,0,0,0,0
"730","103535076","9023026",0,"2",1,0,0,0,0
"731","103535077","9001643",0,"2",1,0,0,0,0
"732","103535097","9395910",0,"2",1,0,0,0,0
"733","103535098","10525054",0,"2",1,0,0,0,0
"734","103535099","9058047",0,"2",1,0,0,0,0
"735","103535100","9000813",0,"2",1,0,0,0,0
"736","103535101","10475017",0,"2",1,0,0,0,0
"737","103535102","10345392",0,"3",0,1,1,0,2
"738","103535104","10357240",0,"2",1,0,0,0,0
"739","103535113","10291064",0,"2",1,0,0,0,0
"740","103535116","10537449",0,"3",0,1,0,0,1
"741","103535154","10299689",0,"2",1,0,0,0,0
"742","103535155","10427172",0,"2",0,0,1,2,3
"743","103535157","10427172",0,"2",1,0,0,0,0
"744","103535163","10318630",0,"2",1,0,0,0,0
"745","103535166","10423823",1,"2",0,0,2,0,2
"746","103535176","10261043",0,"1",1,0,0,0,0
"747","103535181","9013337",0,"2",1,0,0,0,0
"748","103535182","10345392",0,"3",1,0,0,0,0
"749","103535185","10526183",0,"3",0,3,0,0,3
"750","103535187","10228057",0,"2",0,1,0,0,1
"751","103535191","9016270",0,"2",1,0,0,0,0
"752","103535203","9006908",0,"2",1,0,0,0,0
"753","103535204","9013918",0,"3",1,0,0,0,0
"754","103535220","9347751",0,"3",1,0,0,0,0
"755","103535222","10414262",0,"3",0,1,0,0,1
"756","103535224","10496324",0,"3",1,0,0,0,0
"757","103535230","9014488",0,"3",1,0,0,0,0
"758","103535231","10495756",0,"1",0,1,0,0,1
"759","103535233","9013663",0,"2",1,0,0,0,0
"760","103535237","10508160",0,"2",0,1,1,0,2
"761","103535267","10475713",0,"2",1,0,0,0,0
"762","103535270","10359316",0,"2",1,0,0,0,0
"763","103535281","9049786",0,"1",1,0,0,0,0
"764","103535286","10336594",0,"1",1,0,0,0,0
"765","103535291","10345846",0,"1",1,0,0,0,0
"766","103535304","9011400",0,"3",0,1,1,0,2
"767","103535341","10190577",0,"2",1,0,0,0,0
"768","103535346","10270308",0,"3",0,2,0,0,2
"769","103535349","9012646",0,"2",1,0,0,0,0
"770","103535367","10486996",0,"3",1,0,0,0,0
"771","103535370","9015568",0,"2",0,2,0,0,2
"772","103535373","9004937",0,"3",1,0,0,0,0
"773","103535376","9006541",0,"2",1,0,0,0,0
"774","103535380","10310908",0,"2",0,0,1,0,1
"775","103535394","10526236",0,"3",1,0,0,0,0
"776","103535396","9001797",0,"1",0,1,1,4,6
"777","103535427","10524656",0,"2",1,0,0,0,0
"778","103535441","9062832",1,"1",1,0,0,0,0
"779","103535464","10529615",0,"2",1,0,0,0,0
"780","103535475","10475326",0,"3",0,2,0,0,2
"781","103535483","10256730",0,"3",1,0,0,0,0
"782","103535487","9011764",0,"3",1,0,0,0,0
"783","103535523","10524550",0,"2",0,0,1,0,1
"784","103535553","10537497",0,"2",1,0,0,0,0
"785","103535561","10492157",0,"2",1,0,0,0,0
"786","103535562","10412200",0,"3",0,2,2,0,4
"787","103535565","10411840",0,"2",0,1,2,0,3
"788","103535618","10341748",0,"3",0,3,0,0,3
"789","103535625","9009175",0,"3",0,1,0,0,1
"790","103535635","10336669",0,"2",0,2,0,0,2
"791","103535732","9001763",0,"3",1,0,0,0,0
"792","103535733","9013257",0,"2",1,0,0,0,0
"793","103535734","9013366",0,"3",0,2,0,0,2
"794","103535778","10439594",0,"3",0,0,0,2,2
"795","103535779","10424859",0,"3",0,1,1,0,2
"796","103535780","10424859",0,"3",1,0,0,0,0
"797","103535784","10384982",0,"3",0,2,0,0,2
"798","103535791","10512333",0,"3",0,3,2,0,5
"799","103535792","10512333",0,"3",0,1,0,0,1
"800","103535817","10353253",0,"3",0,3,0,0,3
"801","103535887","9001350",0,"2",0,2,0,0,2
"802","103535892","9016950",0,"3",0,0,1,0,1
"803","103535972","10300332",0,"2",1,0,0,0,0
"804","103535973","10490008",0,"3",0,2,0,0,2
"805","103535992","9031964",0,"1",1,0,0,0,0
"806","103536004","10473110",0,"2",1,0,0,0,0
"807","103536006","10428332",0,"2",1,0,0,0,0
"808","103536015","10509834",0,"2",1,0,0,0,0
"809","103536016","10372939",0,"3",1,0,0,0,0
"810","103536023","9013666",0,"2",1,0,0,0,0
"811","103536039","10470566",0,"3",0,0,3,0,3
"812","103536048","10470566",0,"3",1,0,0,0,0
"813","103536050","10493103",1,"3",0,0,1,0,1
"814","103536053","10412620",0,"2",1,0,0,0,0
"815","103536075","10406753",0,"3",1,0,0,0,0
"816","103536079","10490169",0,"3",0,2,1,1,4
"817","103536092","9050252",0,"3",1,0,0,0,0
"818","103536109","10537577",0,"2",0,1,0,0,1
"819","103536113","10490406",1,"2",0,1,0,0,1
"820","103536116","10500509",1,"2",0,1,0,0,1
"821","103536117","10526709",0,"2",0,2,0,0,2
"822","103536121","10356054",0,"2",0,2,4,1,7
"823","103536122","10426002",0,"3",0,0,1,0,1
"824","103536123","10187987",0,"2",0,2,0,0,2
"825","103536124","10276544",0,"2",0,1,0,0,1
"826","103536127","9009497",0,"2",1,0,0,0,0
"827","103536129","9009585",0,"3",1,0,0,0,0
"828","103536130","10515571",0,"2",1,0,0,0,0
"829","103536131","10479160",0,"2",0,1,0,0,1
"830","103536145","10516744",0,"3",0,3,0,0,3
"831","103536146","9008529",0,"2",0,1,0,0,1
"832","103536168","9001802",0,"3",0,1,0,0,1
"833","103536174","10240508",0,"2",0,1,0,0,1
"834","103536176","10449059",0,"3",0,0,1,0,1
"835","103536180","10428018",0,"2",1,0,0,0,0
"836","103536184","9008588",0,"3",1,0,0,0,0
"837","103536189","10449059",0,"3",1,0,0,0,0
"838","103536199","9008589",0,"3",1,0,0,0,0
"839","103536226","10360906",0,"3",0,2,0,0,2
"840","103536229","10436401",0,"2",1,0,0,0,0
"841","103536231","9061172",0,"3",1,0,0,0,0
"842","103536239","10348759",0,"2",1,0,0,0,0
"843","103536240","10507109",0,"2",0,1,0,0,1
"844","103536249","9386757",0,"3",0,1,0,0,1
"845","103536250","10380081",0,"2",1,0,0,0,0
"846","103536265","10452690",0,"3",0,1,1,0,2
"847","103536270","9050863",0,"3",0,2,2,0,4
"848","103536273","9014071",0,"3",0,1,0,0,1
"849","103536295","10537598",0,"3",0,1,0,0,1
"850","103536315","10367895",1,"3",1,0,0,0,0
"851","103536317","9403661",0,"1",0,2,0,0,2
"852","103536321","9057000",0,"2",0,3,7,2,12
"853","103536329","9057000",0,"2",0,1,0,0,1
"854","103536334","10509105",0,"3",0,1,0,0,1
"855","103536345","9012697",0,"3",0,2,0,0,2
"856","103536374","9406365",0,"3",1,0,0,0,0
"857","103536378","9406365",0,"3",0,2,2,1,5
"858","103536379","10348729",0,"3",1,0,0,0,0
"859","103536398","10366150",0,"3",0,2,0,0,2
"860","103536428","10516998",0,"2",1,0,0,0,0
"861","103536437","9016034",0,"2",1,0,0,0,0
"862","103536443","10198992",0,"2",1,0,0,0,0
"863","103536453","10248195",0,"2",0,1,1,2,4
"864","103536458","10248195",0,"2",1,0,0,0,0
"865","103536460","9015691",0,"2",0,1,2,0,3
"866","103536461","10344634",0,"3",1,0,0,0,0
"867","103536462","10285522",0,"3",0,2,0,0,2
"868","103536464","10251358",0,"3",1,0,0,0,0
"869","103536497","9017059",0,"3",0,2,0,0,2
"870","103536547","10296672",0,"3",1,0,0,0,0
"871","103536548","9083565",0,"3",1,0,0,0,0
"872","103536611","9002956",0,"3",1,0,0,0,0
"873","103536612","10373760",0,"3",0,2,0,0,2
"874","103536615","10480372",0,"2",0,1,1,0,2
"875","103536625","10537641",0,"1",1,0,0,0,0
"876","103536660","10356054",0,"2",0,1,0,0,1
"877","103536809","10327638",0,"1",1,0,0,0,0
"878","103536817","10416397",0,"1",1,0,0,0,0
"879","103536843","10305034",0,"2",1,0,0,0,0
"880","103536857","10234927",0,"3",0,1,3,0,4
"881","103536858","10234927",0,"3",1,0,0,0,0
"882","103536871","9007348",0,"3",0,1,0,0,1
"883","103536905","10401368",0,"2",0,1,0,0,1
"884","103536969","10402199",0,"2",1,0,0,0,0
"885","103536973","9045623",0,"3",1,0,0,0,0
"886","103536986","10499705",0,"1",1,0,0,0,0
"887","103536995","10272416",0,"1",1,0,0,0,0
"888","103537011","9013500",0,"2",0,1,0,0,1
"889","103537013","10537719",0,"1",1,0,0,0,0
"890","103537021","10291975",0,"3",0,2,1,0,3
"891","103537028","10291975",0,"3",1,0,0,0,0
"892","103537032","1222807",0,"3",0,1,1,0,2
"893","103537036","10523143",0,"2",0,3,0,0,3
"894","103537041","10270900",0,"2",1,0,0,0,0
"895","103537042","10523928",0,"3",1,0,0,0,0
"896","103537047","10265111",0,"3",0,1,0,0,1
"897","103537057","9006877",0,"2",0,1,2,0,3
"898","103537058","9017873",0,"2",1,0,0,0,0
"899","103537059","9390466",0,"2",0,0,2,0,2
"900","103537060","9022118",0,"2",1,0,0,0,0
"901","103537081","10498297",0,"3",0,1,0,0,1
"902","103537093","10293341",0,"3",1,0,0,0,0
"903","103537099","10357984",0,"2",0,1,0,0,1
"904","103537107","9016622",0,"2",1,0,0,0,0
"905","103537125","10537741",0,"3",1,0,0,0,0
"906","103537130","10467195",0,"3",1,0,0,0,0
"907","103537132","10372241",0,"3",0,0,2,0,2
"908","103537133","10200814",0,"2",1,0,0,0,0
"909","103537153","10483284",0,"2",1,0,0,0,0
"910","103537264","9059632",0,"2",0,1,0,0,1
"911","103537295","10302560",0,"2",0,1,0,0,1
"912","103537307","10463235",0,"3",0,0,4,0,4
"913","103537312","9058244",0,"3",0,2,2,0,4
"914","103537318","10468100",0,"2",1,0,0,0,0
"915","103537319","10456917",0,"2",1,0,0,0,0
"916","103537320","10528216",0,"3",0,1,1,0,2
"917","103537341","9003988",0,"2",1,0,0,0,0
"918","103537390","10377681",0,"3",0,2,1,0,3
"919","103537401","10537784",0,"3",1,0,0,0,0
"920","103537402","9005112",0,"2",1,0,0,0,0
"921","103537406","10229586",0,"2",1,0,0,0,0
"922","103537407","10380351",0,"3",0,2,0,0,2
"923","103537411","10487649",0,"2",0,1,0,0,1
"924","103537424","9001797",0,"1",1,0,0,0,0
"925","103537425","10480845",0,"2",1,0,0,0,0
"926","103537427","10457920",0,"1",1,0,0,0,0
"927","103537429","10382167",0,"2",1,0,0,0,0
"928","103537433","10507239",0,"2",1,0,0,0,0
"929","103537435","10491544",0,"3",0,1,0,0,1
"930","103537463","9000859",0,"3",0,5,0,0,5
"931","103537467","10425456",0,"2",1,0,0,0,0
"932","103537474","10191748",0,"3",0,4,0,0,4
"933","103537500","10452393",0,"2",0,1,3,0,4
"934","103537502","10452393",0,"2",1,0,0,0,0
"935","103537538","10503005",1,"3",0,2,1,0,3
"936","103537551","10493302",0,"2",1,0,0,0,0
"937","103537553","10188739",0,"3",0,2,0,0,2
"938","103537554","9416699",0,"2",1,0,0,0,0
"939","103537577","10516938",0,"3",0,1,0,0,1
"940","103537704","10303232",0,"3",0,2,3,0,5
"941","103537753","10478654",0,"2",1,0,0,0,0
"942","103537754","9010007",0,"3",0,2,0,0,2
"943","103537760","10488667",0,"3",0,0,3,0,3
"944","103537766","10488667",0,"3",1,0,0,0,0
"945","103537772","10419528",0,"2",0,2,0,0,2
"946","103537773","10482495",0,"1",1,0,0,0,0
"947","103537774","9000963",0,"2",0,2,2,0,4
"948","103537786","9000963",0,"2",0,0,1,0,1
"949","103537832","10400719",0,"2",0,2,1,0,3
"950","103537835","10199628",0,"3",0,1,1,0,2
"951","103537848","9010067",0,"3",0,2,0,0,2
"952","103537851","10409714",0,"3",0,2,0,0,2
"953","103537861","10453208",0,"3",0,1,1,0,2
"954","103537879","10366623",0,"2",1,0,0,0,0
"955","103537914","9004892",0,"2",1,0,0,0,0
"956","103537917","10418189",0,"3",1,0,0,0,0
"957","103537928","9003006",0,"3",0,1,1,0,2
"958","103537970","10453202",0,"2",0,1,0,0,1
"959","103537972","10537870",0,"2",1,0,0,0,0
"960","103537977","10475785",0,"2",1,0,0,0,0
"961","103537978","10253914",0,"2",1,0,0,0,0
"962","103537980","10455031",0,"1",1,0,0,0,0
"963","103537987","10525717",0,"2",1,0,0,0,0
"964","103538000","9004733",0,"2",0,1,0,0,1
"965","103538015","10425926",0,"2",0,1,0,0,1
"966","103538019","9008316",0,"3",0,2,0,0,2
"967","103538025","9013442",0,"2",1,0,0,0,0
"968","103538026","10342266",0,"2",1,0,0,0,0
"969","103538033","10509273",0,"2",0,3,0,0,3
"970","103538060","10357234",0,"1",0,1,1,0,2
"971","103538067","10513019",0,"3",0,1,0,0,1
"972","103538068","10512878",0,"3",0,1,0,0,1
"973","103538157","9008705",0,"2",1,0,0,0,0
"974","103538159","10494117",0,"3",1,0,0,0,0
"975","103538188","10449959",0,"3",1,0,0,0,0
"976","103538195","10531115",0,"1",0,1,0,0,1
"977","103538197","9005221",0,"3",1,0,0,0,0
"978","103538206","10404958",0,"3",0,2,3,0,5
"979","103538222","10520656",0,"3",0,0,1,0,1
"980","103538237","10493439",0,"3",0,1,0,0,1
"981","103538245","10228718",0,"1",1,0,0,0,0
"982","103538246","10421806",0,"2",0,2,0,0,2
"983","103538247","9053211",0,"2",0,4,0,0,4
"984","103538249","9050254",0,"3",0,1,0,0,1
