field_1,lat,long,input_address,estblishment in ent dist_IsEnt
4648,43.7855323,-79.4760174,"2171 STEELES AVE W, Toronto, ON, Canada",
4649,43.6478263,-79.3997504,"537 QUEEN ST W, Toronto, ON, Canada",
4650,43.6434855,-79.3809606,"25 YORK ST , Toronto, ON, Canada",
4651,43.669628,-79.4731961,"2155 ST CLAIR AVE W, Toronto, ON, Canada",
4652,43.6531768,-79.4003352,"12 KENSINGTON AVE , Toronto, ON, Canada",
4653,43.6833734,-79.4186828,"500 ST CLAIR AVE W, Toronto, ON, Canada",
4654,43.7246942,-79.4662933,"185 BRIDGELAND AVE , Toronto, ON, Canada",
4655,43.6874279,-79.3139958,"1038 WOODBINE AVE , Toronto, ON, Canada",
4656,43.6612437,-79.3844077,"30 COLLEGE ST , Toronto, ON, Canada",
4657,43.7475292,-79.2831714,"2177 LAWRENCE AVE E, Toronto, ON, Canada",
4658,43.6485276,-79.3702709,"140 THE ESPLANADE  , Toronto, ON, Canada",
4659,43.6553956,-79.4519877,"2288 DUNDAS ST W, Toronto, ON, Canada",
4660,43.6824994,-79.4207518,"549 ST CLAIR AVE W, Toronto, ON, Canada",
4661,43.5965456,-79.5201209,"3199 LAKE SHORE BLVD W, Toronto, ON, Canada",
4662,43.6647097,-79.4135067,"610 BLOOR ST W, Toronto, ON, Canada",
4663,43.6303622,-79.47646,"2077 LAKE SHORE BLVD W, Toronto, ON, Canada",
4664,43.7676791,-79.2284257,"852 MARKHAM RD , Toronto, ON, Canada",
4665,43.7630639,-79.3201632,"1340 YORK MILLS RD , Toronto, ON, Canada",
4666,43.6732236,-79.2835864,"2459 QUEEN ST E, Toronto, ON, Canada",
4667,43.6583911,-79.4431019,"1318 BLOOR ST W, Toronto, ON, Canada",
4668,43.6553041,-79.4587043,"1728 BLOOR ST W, Toronto, ON, Canada",
4669,43.7250982,-79.2980305,"100 EGLINTON SQ , Toronto, ON, Canada",
4670,43.6337726,-79.4105775,"105 PRINCES BLVD , Toronto, ON, Canada",
4671,43.7263896,-79.2668741,"678 KENNEDY RD , Toronto, ON, Canada",
4672,43.7730103,-79.2821744,"26 WILLIAM KITCHEN RD , Toronto, ON, Canada",
4673,43.7680907,-79.472482,"1060 FINCH AVE W, Toronto, ON, Canada",
4674,43.7437505,-79.6068551,"1755 ALBION RD , Toronto, ON, Canada",
4675,43.6576196,-79.4530516,"2385 DUNDAS ST W, Toronto, ON, Canada",
4676,43.7019168,-79.3878038,"516 MOUNT PLEASANT RD , Toronto, ON, Canada",
4677,43.7561415,-79.2403502,"3225 LAWRENCE AVE E, Toronto, ON, Canada",
4678,43.690629,-79.349708,"1070 PAPE AVE , Toronto, ON, Canada",
4679,43.6614908,-79.3835448,"10 COLLEGE ST , Toronto, ON, Canada",
4680,43.8066747,-79.3404937,"3600 VICTORIA PARK AVE , Toronto, ON, Canada",
4681,43.664569,-79.4131014,"605 BLOOR ST W, Toronto, ON, Canada",
4682,43.6628193,-79.4994273,"135 VARSITY RD , Toronto, ON, Canada",
4683,43.6593247,-79.467432,"167 HIGH PARK AVE , Toronto, ON, Canada",
4684,43.7193991,-79.6029825,"524 REXDALE BLVD , Toronto, ON, Canada",
4685,43.6655097,-79.4627296,"2798 DUNDAS ST W, Toronto, ON, Canada",
4686,43.665867,-79.4380652,"1216 DUFFERIN ST , Toronto, ON, Canada",
4687,43.6032968,-79.5358495,"411 HORNER AVE , Toronto, ON, Canada",
4688,43.782499,-79.4742386,"382 MAGNETIC DR , Toronto, ON, Canada",
4689,43.6619758,-79.425243,"881 BLOOR ST W, Toronto, ON, Canada",
4690,43.6397314,-79.4219104,"135 JEFFERSON AVE , Toronto, ON, Canada",
4691,43.6422685,-79.4472654,"105 RONCESVALLES AVE , Toronto, ON, Canada",
4692,43.671894,-79.3241972,"1386 GERRARD ST E, Toronto, ON, Canada",
4693,43.6509066,-79.3783026,"123 YONGE ST , Toronto, ON, Canada",
4694,43.7338729,-79.2798655,"1050 BIRCHMOUNT RD , Toronto, ON, Canada",
4695,43.8340925,-79.2526589,"6005 STEELES AVE E, Toronto, ON, Canada",
4696,43.6818234,-79.4188703,"26 VAUGHAN RD , Toronto, ON, Canada",
4697,43.746532,-79.2150967,"21 GATESVIEW AVE , Toronto, ON, Canada",
4698,43.795956,-79.4219873,"6364 YONGE ST , Toronto, ON, Canada",
4699,43.7560941,-79.5162392,"1969 FINCH AVE W, Toronto, ON, Canada",
4700,43.733909,-79.2796467,"1052 BIRCHMOUNT RD , Toronto, ON, Canada",
4701,43.6399121,-79.4408094,"1582 QUEEN ST W, Toronto, ON, Canada",
4702,43.7112006,-79.5689747,"161 REXDALE BLVD , Toronto, ON, Canada",
4703,43.6602515,-79.4154686,"297 HARBORD ST , Toronto, ON, Canada",
4704,43.7378054,-79.2591045,"959 MIDLAND AVE , Toronto, ON, Canada",
4705,43.7087522,-79.2485406,"2447 KINGSTON RD , Toronto, ON, Canada",
4706,43.7272507,-79.3761165,"2275 BAYVIEW AVE , Toronto, ON, Canada",
4707,43.6693682,-79.4104583,"120 HOWLAND AVE , Toronto, ON, Canada",
4708,43.6697658,-79.4647479,"63 MULOCK AVE , Toronto, ON, Canada",
4709,43.7080318,-79.3934521,"164 EGLINTON AVE E, Toronto, ON, Canada",
4710,43.6624007,-79.444706,"654 LANSDOWNE AVE , Toronto, ON, Canada",
4711,43.6786079,-79.4841862,"370 ALLIANCE AVE , Toronto, ON, Canada",
4712,43.7256158,-79.4829236,"1105 WILSON AVE , Toronto, ON, Canada",
4713,43.7463493,-79.2888296,"2131 LAWRENCE AVE E, Toronto, ON, Canada",
4714,43.7016467,-79.3874634,"509 MOUNT PLEASANT RD , Toronto, ON, Canada",
4715,43.6496553,-79.3973666,"188 SPADINA AVE , Toronto, ON, Canada",
4716,43.6563391,-79.382401,"40 DUNDAS ST W, Toronto, ON, Canada",
4717,43.6713271,-79.3876371,"834 YONGE ST , Toronto, ON, Canada",
4718,43.8147847,-79.2326185,"5745 FINCH AVE E, Toronto, ON, Canada",
4719,43.6501539,-79.4503069,"371 RONCESVALLES AVE , Toronto, ON, Canada",
4720,43.7837853,-79.2531543,"41 MILNER AVE , Toronto, ON, Canada",
4721,43.6589062,-79.4395905,"1201 BLOOR ST W, Toronto, ON, Canada",
4722,43.6492713,-79.4222234,"1193 DUNDAS ST W, Toronto, ON, Canada",
4723,43.6491941,-79.4233991,"1227 DUNDAS ST W, Toronto, ON, Canada",
4724,43.687335,-79.393969,"1440 YONGE ST , Toronto, ON, Canada",
4725,43.7559608,-79.437507,"554 SHEPPARD AVE W, Toronto, ON, Canada",
4726,43.6671859,-79.4316966,"138 HALLAM ST , Toronto, ON, Canada",
4727,43.6547751,-79.4022052,"214 AUGUSTA AVE , Toronto, ON, Canada",
4728,43.6714255,-79.2942287,"2126 QUEEN ST E, Toronto, ON, Canada",
4729,43.6371787,-79.4245862,"155 LIBERTY ST , Toronto, ON, Canada",
4730,43.6507825,-79.4134961,"923 DUNDAS ST W, Toronto, ON, Canada",
4731,43.6711448,-79.2956352,"2102 QUEEN ST E, Toronto, ON, Canada",
4732,43.7451877,-79.2986857,"10 TOWER DR , Toronto, ON, Canada",
4733,43.776167,-79.2344097,"2060 ELLESMERE RD , Toronto, ON, Canada",
4734,43.6478315,-79.3732265,"9 CHURCH ST , Toronto, ON, Canada",
4735,43.758129,-79.233043,"3385 LAWRENCE AVE E, Toronto, ON, Canada",
4736,43.7005332,-79.5174926,"1935 WESTON RD , Toronto, ON, Canada",
4737,43.7049315,-79.2525757,"2256 KINGSTON RD , Toronto, ON, Canada",
4738,43.5924242,-79.541506,"3785 LAKE SHORE BLVD W, Toronto, ON, Canada",
4739,43.7327032,-79.4045046,"3400 YONGE ST , Toronto, ON, Canada",
4740,43.7019998,-79.3975307,"2070 YONGE ST , Toronto, ON, Canada",
4741,43.6479443,-79.4031075,"490 QUEEN ST W, Toronto, ON, Canada",
4742,43.6709361,-79.3846434,"100 BLOOR ST E, Toronto, ON, Canada",
4743,43.7353655,-79.6056171,"25 WOODBINE DOWNS BLVD , Toronto, ON, Canada",
4744,43.7276045,-79.2303322,"3110 KINGSTON RD , Toronto, ON, Canada",
4745,43.7691708,-79.3717618,"1019 SHEPPARD AVE E, Toronto, ON, Canada",
4746,43.6815999,-79.4250514,"671 ST CLAIR AVE W, Toronto, ON, Canada",
4747,43.719202,-79.2388814,"2761 KINGSTON RD , Toronto, ON, Canada",
4748,43.8354146,-79.2544786,"5985 STEELES AVE E, Toronto, ON, Canada",
4749,43.6627784,-79.4295093,"805 DOVERCOURT RD , Toronto, ON, Canada",
4750,43.6537925,-79.4006069,"40 KENSINGTON AVE , Toronto, ON, Canada",
4751,43.7329241,-79.2687935,"792 KENNEDY RD , Toronto, ON, Canada",
4752,43.736074,-79.2532862,"2598 EGLINTON AVE E, Toronto, ON, Canada",
4753,43.728838,-79.2812385,"2007 EGLINTON AVE E, Toronto, ON, Canada",
4754,43.7288456,-79.2847349,"1972 EGLINTON AVE E, Toronto, ON, Canada",
4755,43.67641,-79.3566364,"173 DANFORTH AVE , Toronto, ON, Canada",
4756,43.7762786,-79.3166902,"3121 SHEPPARD AVE E, Toronto, ON, Canada",
4757,43.7442434,-79.2459521,"1350 DANFORTH RD , Toronto, ON, Canada",
4758,43.5932981,-79.5378637,"3687 LAKE SHORE BLVD W, Toronto, ON, Canada",
4759,43.7208028,-79.6139992,"680 REXDALE BLVD , Toronto, ON, Canada",
4760,43.6537122,-79.4512884,"2202 DUNDAS ST W, Toronto, ON, Canada",
4761,43.6695789,-79.363816,"154 WELLESLEY ST E, Toronto, ON, Canada",
4762,43.7353461,-79.4330813,"3705 BATHURST ST , Toronto, ON, Canada",
4763,43.6616945,-79.4084935,"268 LIPPINCOTT ST , Toronto, ON, Canada",
4764,43.6827298,-79.5202039,"4005 EGLINTON AVE W, Toronto, ON, Canada",
4765,43.6556981,-79.487217,"268 JANE ST , Toronto, ON, Canada",
4766,43.6572981,-79.3816165,"330 YONGE ST , Toronto, ON, Canada",
4767,43.6658462,-79.4085205,"440 BLOOR ST W, Toronto, ON, Canada",
4768,43.6338131,-79.5224431,"166 NORSEMAN ST , Toronto, ON, Canada",
4769,43.7253603,-79.2760366,"1 CHELWOOD RD , Toronto, ON, Canada",
4770,43.6886417,-79.348674,"1000 PAPE AVE , Toronto, ON, Canada",
4771,43.6487056,-79.4498592,"321 RONCESVALLES AVE , Toronto, ON, Canada",
4772,43.6698411,-79.4211749,"230 CHRISTIE ST , Toronto, ON, Canada",
4773,43.6761631,-79.4507534,"1351 ST CLAIR AVE W, Toronto, ON, Canada",
4774,43.6891817,-79.2964135,"2783 DANFORTH AVE , Toronto, ON, Canada",
4775,43.7018509,-79.503827,"1658 JANE ST , Toronto, ON, Canada",
4776,43.6621324,-79.4255004,"888 BLOOR ST W, Toronto, ON, Canada",
4777,43.6877051,-79.4905598,"1179 WESTON RD , Toronto, ON, Canada",
4778,43.6861735,-79.3121534,"2104 DANFORTH AVE , Toronto, ON, Canada",
4779,43.709924,-79.5059546,"1898 JANE ST , Toronto, ON, Canada",
4780,43.7519922,-79.5447044,"2362 FINCH AVE W, Toronto, ON, Canada",
4781,43.7694087,-79.1845178,"4218 LAWRENCE AVE E, Toronto, ON, Canada",
4782,43.6931149,-79.4408138,"509 OAKWOOD AVE , Toronto, ON, Canada",
4783,43.6011397,-79.5043787,"2902 LAKE SHORE BLVD W, Toronto, ON, Canada",
4784,43.6660231,-79.405681,"427 BLOOR ST W, Toronto, ON, Canada",
4785,43.7082921,-79.398242,"2323 YONGE ST , Toronto, ON, Canada",
4786,43.7626873,-79.2803133,"1400 KENNEDY RD , Toronto, ON, Canada",
4787,43.6639054,-79.4184162,"3 CHRISTIE ST , Toronto, ON, Canada",
4788,43.6692337,-79.4422395,"310 GEARY AVE , Toronto, ON, Canada",
4789,43.666691,-79.36859,"559 PARLIAMENT ST , Toronto, ON, Canada",
4790,43.8070498,-79.2887842,"50 SILVER STAR BLVD , Toronto, ON, Canada",
4791,43.7036411,-79.4136884,"518 EGLINTON AVE W, Toronto, ON, Canada",
4792,43.6771701,-79.4950237,"883 JANE ST , Toronto, ON, Canada",
4793,43.6558353,-79.3881303,"505 UNIVERSITY AVE , Toronto, ON, Canada",
4794,43.6557313,-79.4125415,"367 MANNING AVE , Toronto, ON, Canada",
4795,43.7546437,-79.4667068,"40 KODIAK CRES , Toronto, ON, Canada",
4796,43.6452325,-79.383897,"146 FRONT ST W, Toronto, ON, Canada",1
4797,43.650753,-79.3966113,"215 SPADINA AVE , Toronto, ON, Canada",
4798,43.6968975,-79.4458909,"1690 EGLINTON AVE W, Toronto, ON, Canada",
4799,43.7702476,-79.5356357,"10 GARYRAY DR , Toronto, ON, Canada",
4800,43.6764724,-79.3586984,"90 DANFORTH AVE , Toronto, ON, Canada",
4801,43.6649769,-79.3220111,"1439 QUEEN ST W, Toronto, ON, Canada",
4802,43.655235,-79.385319,"143 DUNDAS ST W, Toronto, ON, Canada",
4803,43.768114,-79.268251,"1197 ELLESMERE RD , Toronto, ON, Canada",
4804,43.6617638,-79.4277367,"936 BLOOR ST W, Toronto, ON, Canada",
4805,43.7767023,-79.2345329,"2058 ELLESMERE RD , Toronto, ON, Canada",
4806,43.5950659,-79.5155626,"28 COLONEL SAMUEL SMITH PARK DR , Toronto, ON, Canada",
4807,43.7638323,-79.2912858,"1607 BIRCHMOUNT RD , Toronto, ON, Canada",
4808,43.65391,-79.4256634,"924 COLLEGE ST , Toronto, ON, Canada",
4809,43.6510886,-79.3829192,"96 RICHMOND ST W, Toronto, ON, Canada",
4810,43.7454475,-79.4067605,"4101 YONGE ST , Toronto, ON, Canada",
4811,43.7561237,-79.2760806,"1225 KENNEDY RD , Toronto, ON, Canada",
4812,43.7692433,-79.4686312,"1000 FINCH AVE W, Toronto, ON, Canada",
4813,43.6940015,-79.3470751,"212 O'CONNOR DR , Toronto, ON, Canada",
4814,43.7807678,-79.4441299,"515 DREWRY AVE , Toronto, ON, Canada",
4815,43.6636627,-79.3743382,"13 HOMEWOOD AVE , Toronto, ON, Canada",
4816,43.7970213,-79.1520001,"91 RYLANDER BLVD , Toronto, ON, Canada",
4817,43.7787524,-79.3638257,"4755 LESLIE ST , Toronto, ON, Canada",
4818,43.7296591,-79.4036679,"3246 YONGE ST , Toronto, ON, Canada",
4819,43.7468464,-79.2090449,"3750 KINGSTON RD , Toronto, ON, Canada",
4820,43.6642669,-79.4157597,"660 BLOOR ST W, Toronto, ON, Canada",
4821,43.6928382,-79.4868206,"68 INDUSTRY ST , Toronto, ON, Canada",
4822,43.7956968,-79.226177,"31 LAPSLEY RD , Toronto, ON, Canada",
4823,43.6627453,-79.3671253,"423 PARLIAMENT ST , Toronto, ON, Canada",
4824,43.6295818,-79.5039677,"653 ROYAL YORK RD , Toronto, ON, Canada",
4825,43.6812824,-79.4287282,"770 ST CLAIR AVE W, Toronto, ON, Canada",
4826,43.6478772,-79.5605572,"18 FOUR SEASONS PL , Toronto, ON, Canada",
4827,43.681835,-79.3296433,"1307 DANFORTH AVE , Toronto, ON, Canada",
4828,43.6620437,-79.3288906,"828 EASTERN AVE , Toronto, ON, Canada",
4829,43.6571551,-79.3735092,"278 GEORGE ST , Toronto, ON, Canada",
4830,43.6555543,-79.3850964,"148 DUNDAS ST W, Toronto, ON, Canada",
4831,43.6361556,-79.540564,"5306 DUNDAS ST W, Toronto, ON, Canada",
4832,43.6621715,-79.3671145,"405 PARLIAMENT ST , Toronto, ON, Canada",
4833,43.6540096,-79.3872207,"393 UNIVERSITY AVE , Toronto, ON, Canada",
4834,43.6469296,-79.374978,"38 THE ESPLANADE  , Toronto, ON, Canada",
4835,43.786828,-79.2584173,"355 PITFIELD RD , Toronto, ON, Canada",
4836,43.6495055,-79.4315464,"1485 DUNDAS ST W, Toronto, ON, Canada",
4837,43.7923177,-79.3929167,"3343 BAYVIEW AVE , Toronto, ON, Canada",
4838,43.7739519,-79.3401483,"107 PARKWAY FOREST DR , Toronto, ON, Canada",
4839,43.652115,-79.3981695,"266 SPADINA AVE , Toronto, ON, Canada",
4840,43.7153479,-79.4553539,"3120 DUFFERIN ST , Toronto, ON, Canada",
4841,43.6556623,-79.3651539,"326 QUEEN ST E, Toronto, ON, Canada",
4842,43.776291,-79.316636,"3123 SHEPPARD AVE E, Toronto, ON, Canada",
4843,43.7287813,-79.2289798,"3150 KINGSTON RD , Toronto, ON, Canada",
4844,43.7675678,-79.4015666,"184 WILLOWDALE AVE , Toronto, ON, Canada",
4845,43.6819428,-79.4235578,"621 ST CLAIR AVE W, Toronto, ON, Canada",
4846,43.6450394,-79.52067,"3325 BLOOR ST W, Toronto, ON, Canada",
4847,43.6723558,-79.3768515,"633 SHERBOURNE ST , Toronto, ON, Canada",
4848,43.7687027,-79.4149034,"5 PARK HOME AVE , Toronto, ON, Canada",
4849,43.787502,-79.2669355,"4455 SHEPPARD AVE E, Toronto, ON, Canada",
4850,43.6686064,-79.3075942,"1852 QUEEN ST E, Toronto, ON, Canada",
4851,43.690978,-79.4723642,"2562 EGLINTON AVE W, Toronto, ON, Canada",
4852,43.6182148,-79.5345599,"1475 THE QUEENSWAY  , Toronto, ON, Canada",
4853,43.6694079,-79.3019979,"1961 QUEEN ST E, Toronto, ON, Canada",
4854,43.6437317,-79.4217339,"1078 QUEEN ST W, Toronto, ON, Canada",
4855,43.7035798,-79.4143654,"532 EGLINTON AVE W, Toronto, ON, Canada",
4856,43.7136348,-79.3654704,"856 EGLINTON AVE E, Toronto, ON, Canada",
4857,43.6869642,-79.334828,"346 SAMMON AVE , Toronto, ON, Canada",
4858,43.7435447,-79.2449556,"1347 DANFORTH RD , Toronto, ON, Canada",
4859,43.643021,-79.3919503,"365 FRONT ST W, Toronto, ON, Canada",1
4860,43.6492842,-79.4220597,"1185 DUNDAS ST W, Toronto, ON, Canada",
4861,43.6682846,-79.487228,"2542 ST CLAIR AVE W, Toronto, ON, Canada",
4862,43.6503598,-79.478831,"2285 BLOOR ST W, Toronto, ON, Canada",
4863,43.659404,-79.4838365,"662 ANNETTE ST , Toronto, ON, Canada",
4864,43.663141,-79.4898306,"569 JANE ST , Toronto, ON, Canada",
4865,43.6535096,-79.3946201,"401 DUNDAS ST W, Toronto, ON, Canada",
4866,43.6686926,-79.3051416,"1891 QUEEN ST E, Toronto, ON, Canada",
4867,43.6775381,-79.3603585,"50 CAMBRIDGE AVE , Toronto, ON, Canada",
4868,43.709384,-79.341138,"14 WILLIAM MORGAN DR , Toronto, ON, Canada",
4869,43.7177407,-79.4296999,"3014 BATHURST ST , Toronto, ON, Canada",
4870,43.6924582,-79.4409252,"536 OAKWOOD AVE , Toronto, ON, Canada",
4871,43.6921228,-79.4407513,"526 OAKWOOD AVE , Toronto, ON, Canada",
4872,43.7123369,-79.3961331,"88 ERSKINE AVE , Toronto, ON, Canada",
4873,43.6017397,-79.4999024,"2789 LAKE SHORE BLVD W, Toronto, ON, Canada",
4874,43.6809005,-79.4756359,"385 WESTON RD , Toronto, ON, Canada",
4875,43.6654486,-79.4525361,"1545 DUPONT ST , Toronto, ON, Canada",
4876,43.6936611,-79.4750111,"1900 KEELE ST , Toronto, ON, Canada",
4877,43.791169,-79.392128,"3265 BAYVIEW AVE , Toronto, ON, Canada",
4878,43.671054,-79.3879203,"12 CUMBERLAND ST , Toronto, ON, Canada",
4879,43.7953605,-79.2314187,"5790 SHEPPARD AVE E, Toronto, ON, Canada",
4880,43.7391331,-79.217635,"104 MARKHAM RD , Toronto, ON, Canada",
4881,43.6867341,-79.3937883,"1406 YONGE ST , Toronto, ON, Canada",
4882,43.74537,-79.220447,"266 MARKHAM RD , Toronto, ON, Canada",
4883,43.7899183,-79.4177209,"6039 YONGE ST , Toronto, ON, Canada",
4884,43.7374637,-79.4349913,"288 WILSON AVE , Toronto, ON, Canada",
4885,43.6549591,-79.4597419,"1750 BLOOR ST W, Toronto, ON, Canada",
4886,43.7197925,-79.5121639,"1625 WILSON AVE , Toronto, ON, Canada",
4887,43.6513611,-79.3746485,"82 ADELAIDE ST E, Toronto, ON, Canada",
4888,43.7397801,-79.4342474,"3829 BATHURST ST , Toronto, ON, Canada",
4889,43.7396045,-79.4237572,"192 WILSON AVE , Toronto, ON, Canada",
4890,43.7112379,-79.3914935,"894 MOUNT PLEASANT RD , Toronto, ON, Canada",
4891,43.7744384,-79.4145392,"5372 YONGE ST , Toronto, ON, Canada",
4892,43.7435572,-79.6216669,"350 HUMBERLINE DR , Toronto, ON, Canada",
4893,43.6636701,-79.4810845,"285 ST JOHNS RD , Toronto, ON, Canada",
4894,43.6487039,-79.3978618,"414 QUEEN ST W, Toronto, ON, Canada",
4895,43.658891,-79.4390726,"611 BROCK AVE , Toronto, ON, Canada",
4896,43.6493409,-79.4265647,"1333 DUNDAS ST W, Toronto, ON, Canada",
4897,43.7823606,-79.4893198,"2727 STEELES AVE W, Toronto, ON, Canada",
4898,43.6462316,-79.4082638,"783 QUEEN ST W, Toronto, ON, Canada",
4899,43.8142832,-79.2947133,"2190 MCNICOLL AVE , Toronto, ON, Canada",
4900,43.7264231,-79.2900389,"1911 EGLINTON AVE E, Toronto, ON, Canada",
4901,43.7644409,-79.2721346,"445 MIDWEST RD , Toronto, ON, Canada",
4902,43.7068303,-79.3991294,"20 EGLINTON AVE W, Toronto, ON, Canada",
4903,43.6692397,-79.3359916,"1056 GERRARD ST E, Toronto, ON, Canada",
4904,43.7939687,-79.2395856,"5110 SHEPPARD AVE E, Toronto, ON, Canada",
4905,43.818136,-79.305024,"3380 KENNEDY RD , Toronto, ON, Canada",
4906,43.6475091,-79.4030906,"554 QUEEN ST W, Toronto, ON, Canada",
4907,43.6441775,-79.3948664,"38 SPADINA AVE , Toronto, ON, Canada",
4908,43.6582697,-79.4424952,"1287 BLOOR ST W, Toronto, ON, Canada",
4909,43.6498379,-79.3739662,"107 KING ST E, Toronto, ON, Canada",
4910,43.6699786,-79.3799425,"620 JARVIS ST , Toronto, ON, Canada",
4911,43.6475888,-79.3792489,"30 WELLINGTON ST W, Toronto, ON, Canada",
4912,43.6497409,-79.389116,"69 DUNCAN ST , Toronto, ON, Canada",1
4913,43.7451355,-79.2942416,"2057 LAWRENCE AVE E, Toronto, ON, Canada",
4914,43.6697803,-79.3439126,"520 CARLAW AVE , Toronto, ON, Canada",
4915,43.7684166,-79.1903065,"4410 KINGSTON RD , Toronto, ON, Canada",
4916,43.6592086,-79.3491468,"730 QUEEN ST E, Toronto, ON, Canada",
4917,43.6501568,-79.4172403,"256 CRAWFORD ST , Toronto, ON, Canada",
4918,43.6777543,-79.4432586,"1171 ST CLAIR AVE W, Toronto, ON, Canada",
4919,43.5922149,-79.5421348,"3805 LAKE SHORE BLVD W, Toronto, ON, Canada",
4920,43.6729473,-79.3201524,"1604 GERRARD ST E, Toronto, ON, Canada",
4921,43.747288,-79.283991,"2169 LAWRENCE AVE E, Toronto, ON, Canada",
4922,43.645553,-79.4114018,"877 QUEEN ST W, Toronto, ON, Canada",
4923,43.7483981,-79.5597592,"2544 FINCH AVE W, Toronto, ON, Canada",
4924,43.6613234,-79.4275786,"937 BLOOR ST W, Toronto, ON, Canada",
4925,43.6488148,-79.396742,"160 SPADINA AVE , Toronto, ON, Canada",
4926,43.7633625,-79.4935854,"1440 FINCH AVE W, Toronto, ON, Canada",
4927,43.6787505,-79.3905545,"1112 YONGE ST , Toronto, ON, Canada",
4928,43.6826201,-79.2793151,"160 FALLINGBROOK RD , Toronto, ON, Canada",
4929,43.6532063,-79.3958906,"443 DUNDAS ST W, Toronto, ON, Canada",
4930,43.6562716,-79.3619241,"430 QUEEN ST W, Toronto, ON, Canada",
4931,43.8371148,-79.2489079,"6065 STEELES AVE E, Toronto, ON, Canada",
4932,43.6641925,-79.3805449,"508 CHURCH ST , Toronto, ON, Canada",
4933,43.653871,-79.398839,"332 SPADINA AVE , Toronto, ON, Canada",
4934,43.8048784,-79.2880338,"3250 MIDLAND AVE , Toronto, ON, Canada",
4935,43.7085199,-79.3989279,"2352 YONGE ST , Toronto, ON, Canada",
4936,43.6855338,-79.314317,"2036 DANFORTH AVE , Toronto, ON, Canada",
4937,43.648181,-79.3964007,"148 SPADINA AVE , Toronto, ON, Canada",
4938,43.7263576,-79.4815509,"2747 KEELE ST , Toronto, ON, Canada",
4939,43.6769444,-79.3895168,"2 CRESCENT RD , Toronto, ON, Canada",
4940,43.6712125,-79.3278664,"1274 GERRARD ST E, Toronto, ON, Canada",
4941,43.7720612,-79.5378211,"4545 STEELES AVE W, Toronto, ON, Canada",
4942,43.655765,-79.3643432,"348 QUEEN ST E, Toronto, ON, Canada",
4943,43.7033774,-79.4136882,"519 EGLINTON AVE W, Toronto, ON, Canada",
4944,43.6453654,-79.3896351,"224 WELLINGTON ST W, Toronto, ON, Canada",1
4945,43.7623958,-79.4115452,"4844 YONGE ST , Toronto, ON, Canada",
4946,43.736532,-79.308294,"1760 VICTORIA PARK AVE , Toronto, ON, Canada",
4947,43.7130697,-79.4566394,"901 LAWRENCE AVE W, Toronto, ON, Canada",
4948,43.6660716,-79.3813155,"568 CHURCH ST , Toronto, ON, Canada",
4949,43.6777049,-79.583351,"195 GALAXY BLVD , Toronto, ON, Canada",
4950,43.7037816,-79.5095585,"100 PINE ST , Toronto, ON, Canada",
4951,43.6587407,-79.4397074,"1205 BLOOR ST W, Toronto, ON, Canada",
4952,43.7773323,-79.4146749,"5451 YONGE ST , Toronto, ON, Canada",
4953,43.7433937,-79.3017826,"1867 LAWRENCE AVE E, Toronto, ON, Canada",
4954,43.7506724,-79.4869617,"3585 KEELE ST , Toronto, ON, Canada",
4955,43.7803095,-79.4750655,"312 DOLOMITE DR , Toronto, ON, Canada",
4956,43.6599241,-79.3659147,"335 PARLIAMENT ST , Toronto, ON, Canada",
