"","ESTABLISHMENT_ID","IsED","Inspection","Minor","Significant","Crucial","Total"
"2123","10341563",0,2,0,0,0,0
"2124","10341577",0,5,0,0,0,0
"2125","10341588",0,3,2,0,0,2
"2126","10341619",0,12,7,15,0,22
"2127","10341717",0,4,6,3,0,9
"2128","10341748",0,6,10,4,0,14
"2129","10341810",0,6,0,2,1,3
"2130","10341811",0,4,0,0,0,0
"2131","10341820",0,5,0,6,3,9
"2132","10341848",0,5,1,0,0,1
"2133","10341988",0,1,0,0,0,0
"2134","10342246",0,1,0,0,0,0
"2135","10342259",0,7,5,2,0,7
"2136","10342266",0,4,3,1,0,4
"2137","10342334",0,4,0,0,0,0
"2138","10342343",0,4,0,0,0,0
"2139","10342495",0,3,0,0,0,0
"2140","10342496",0,1,0,0,0,0
"2141","10342498",0,3,1,0,0,1
"2142","10342515",0,8,10,3,0,13
"2143","10342516",0,6,12,2,0,14
"2144","10342542",0,5,4,0,0,4
"2145","10342561",0,1,0,0,0,0
"2146","10342871",0,1,3,0,0,3
"2147","10343241",0,4,2,0,0,2
"2148","10343521",0,3,0,0,0,0
"2149","10343811",0,4,1,2,0,3
"2150","10343917",0,2,1,0,0,1
"2151","10343964",0,3,6,1,0,7
"2152","10344005",0,3,0,1,0,1
"2153","10344210",0,7,6,7,4,17
"2154","10344270",0,5,0,0,0,0
"2155","10344276",0,2,0,0,0,0
"2156","10344485",0,4,0,0,0,0
"2157","10344634",0,6,2,0,0,2
"2158","10344647",0,4,0,0,0,0
"2159","10344665",0,2,0,0,0,0
"2160","10344688",0,2,0,0,0,0
"2161","10344741",0,3,2,0,0,2
"2162","10344794",0,3,0,0,0,0
"2163","10344833",0,1,0,0,0,0
"2164","10344845",0,4,5,1,0,6
"2165","10344912",0,5,5,4,0,9
"2166","10344916",0,6,5,4,1,10
"2167","10344939",0,5,0,2,0,2
"2168","10345146",0,4,0,2,0,2
"2169","10345163",0,1,0,0,0,0
"2170","10345244",0,3,1,1,0,2
"2171","10345313",0,4,2,0,0,2
"2172","10345349",0,1,1,0,0,1
"2173","10345388",0,11,9,3,3,15
"2174","10345392",0,8,4,8,0,12
"2175","10345410",0,7,12,8,1,21
"2176","10345413",0,6,1,0,0,1
"2177","10345422",0,4,2,0,0,2
"2178","10345503",0,3,0,0,0,0
"2179","10345571",0,3,1,0,0,1
"2180","10345578",0,4,7,1,0,8
"2181","10345579",0,3,1,0,0,1
"2182","10345766",0,4,0,0,0,0
"2183","10345831",0,5,7,1,0,8
"2184","10345846",0,4,4,1,0,5
"2185","10345894",0,1,0,1,0,1
"2186","10346012",0,2,0,0,0,0
"2187","10346180",0,1,2,2,0,4
"2188","10346491",0,5,0,0,0,0
"2189","10346539",0,5,2,0,0,2
"2190","10346661",0,2,0,2,0,2
"2191","10346781",0,3,0,0,0,0
"2192","10346940",0,6,11,12,0,23
"2193","10347066",0,4,0,1,0,1
"2194","10347094",0,8,17,8,3,28
"2195","10347149",0,10,9,12,0,21
"2196","10347210",0,5,10,0,0,10
"2197","10347246",0,3,0,0,0,0
"2198","10347267",0,3,2,0,0,2
"2199","10347271",0,7,8,7,0,15
"2200","10347285",1,6,0,0,0,0
"2201","10347395",0,4,0,0,0,0
"2202","10347481",0,9,14,4,1,19
"2203","10347689",0,4,2,0,0,2
"2204","10347718",0,5,2,0,0,2
"2205","10347755",0,1,0,0,0,0
"2206","10347882",0,4,3,0,0,3
"2207","10347893",0,4,1,0,0,1
"2208","10347903",0,4,0,0,0,0
"2209","10347922",0,7,1,1,0,2
"2210","10347960",0,1,0,0,0,0
"2211","10348035",0,3,0,1,0,1
"2212","10348080",0,3,0,0,0,0
"2213","10348161",0,5,2,0,0,2
"2214","10348243",0,1,0,0,0,0
"2215","10348267",0,4,5,5,0,10
"2216","10348300",0,2,3,1,0,4
"2217","10348304",0,4,1,0,0,1
"2218","10348305",0,3,1,0,0,1
"2219","10348324",1,4,1,0,0,1
"2220","10348402",0,4,7,2,0,9
"2221","10348416",0,2,2,0,0,2
"2222","10348496",0,2,0,0,0,0
"2223","10348511",0,3,1,9,0,10
"2224","10348513",0,5,1,1,0,2
"2225","10348515",0,2,1,0,0,1
"2226","10348572",0,4,2,0,0,2
"2227","10348575",0,1,0,0,0,0
"2228","10348729",0,6,9,1,0,10
"2229","10348735",0,3,0,0,0,0
"2230","10348748",0,5,6,0,0,6
"2231","10348759",0,4,0,0,0,0
"2232","10348791",0,8,9,4,1,14
"2233","10348809",0,4,1,1,0,2
"2234","10348956",0,5,2,0,0,2
"2235","10349048",0,5,1,0,0,1
"2236","10349076",0,6,7,4,0,11
"2237","10349142",0,2,0,0,0,0
"2238","10349161",0,2,1,0,0,1
"2239","10349204",0,6,4,1,0,5
"2240","10349216",1,3,0,0,0,0
"2241","10349251",0,4,1,0,0,1
"2242","10349260",0,8,1,7,1,9
"2243","10349312",0,4,4,1,0,5
"2244","10349351",0,3,0,0,0,0
"2245","10349357",0,1,0,0,0,0
"2246","10349362",0,9,15,11,1,27
"2247","10349433",0,2,0,0,0,0
"2248","10349521",0,1,0,0,0,0
"2249","10349547",0,2,0,0,0,0
"2250","10349554",0,1,0,0,0,0
"2251","10349599",1,4,2,0,0,2
"2252","10349645",0,5,8,8,0,16
"2253","10349658",0,3,0,0,0,0
"2254","10349666",0,3,7,2,0,9
"2255","10349682",0,7,8,1,0,9
"2256","10349685",0,1,0,0,0,0
"2257","10349719",0,5,1,0,0,1
"2258","10349732",0,4,0,0,0,0
"2259","10349749",0,6,7,3,0,10
"2260","10349787",0,5,7,1,0,8
"2261","10349797",0,2,0,0,0,0
"2262","10349818",0,2,1,0,0,1
"2263","10349828",0,4,0,0,0,0
"2264","10349866",0,3,0,0,0,0
"2265","10349876",0,4,5,0,0,5
"2266","10349928",0,4,0,0,0,0
"2267","10349947",0,1,0,0,0,0
"2268","10349957",0,1,0,0,0,0
"2269","10349959",1,4,0,0,0,0
"2270","10349966",0,4,3,3,0,6
"2271","10350001",0,9,9,5,3,17
"2272","10350022",0,4,0,1,0,1
"2273","10350079",0,2,6,0,0,6
"2274","10350099",0,5,1,0,0,1
"2275","10350133",0,1,1,1,0,2
"2276","10350227",0,4,1,0,0,1
"2277","10350305",0,6,1,1,0,2
"2278","10350323",0,4,3,0,0,3
"2279","10350334",0,3,1,0,0,1
"2280","10350339",0,2,0,0,0,0
"2281","10350359",0,6,2,2,0,4
"2282","10350400",0,2,0,0,0,0
"2283","10350429",0,5,2,2,0,4
"2284","10350432",0,2,0,0,0,0
"2285","10350517",0,4,2,0,0,2
"2286","10350587",0,3,0,3,0,3
"2287","10350652",0,1,0,0,0,0
"2288","10350682",0,4,3,1,0,4
"2289","10350692",0,4,0,0,0,0
"2290","10350706",0,1,0,0,0,0
"2291","10350803",0,3,0,0,0,0
"2292","10350894",0,6,10,5,0,15
"2293","10350975",0,1,0,0,0,0
"2294","10350999",0,4,1,1,1,3
"2295","10351038",0,5,4,0,0,4
"2296","10351039",0,4,0,1,0,1
"2297","10351101",0,6,3,3,0,6
"2298","10351128",0,4,0,0,0,0
"2299","10351170",0,4,5,1,0,6
"2300","10351217",0,5,0,0,0,0
"2301","10351268",0,4,0,0,0,0
"2302","10351284",0,3,0,0,0,0
"2303","10351306",0,6,6,3,0,9
"2304","10351311",0,4,0,0,0,0
"2305","10351321",0,3,0,1,0,1
"2306","10351331",0,3,2,0,0,2
"2307","10351452",0,3,1,2,0,3
"2308","10351465",0,4,0,0,0,0
"2309","10351592",0,5,6,1,0,7
"2310","10351630",0,6,4,6,2,12
"2311","10351668",0,4,0,2,0,2
"2312","10351712",0,5,7,1,0,8
"2313","10351730",0,4,2,1,0,3
"2314","10351736",0,3,1,0,0,1
"2315","10351783",0,2,0,0,0,0
"2316","10351893",0,4,1,0,0,1
"2317","10351895",0,4,0,0,0,0
"2318","10351903",0,4,5,1,0,6
"2319","10352007",0,5,5,4,1,10
"2320","10352016",0,3,2,3,0,5
"2321","10352051",0,5,13,6,0,19
"2322","10352063",0,4,2,1,0,3
"2323","10352090",0,5,2,3,0,5
"2324","10352140",0,6,12,2,0,14
"2325","10352146",0,6,9,1,0,10
"2326","10352216",0,2,2,0,0,2
"2327","10352246",0,9,14,8,0,22
"2328","10352255",0,3,0,0,0,0
"2329","10352281",0,4,0,1,0,1
"2330","10352327",0,1,0,0,0,0
"2331","10352378",0,3,0,0,0,0
"2332","10352397",0,10,13,13,5,31
"2333","10352403",0,5,4,7,0,11
"2334","10352456",0,7,9,5,0,14
"2335","10352609",0,1,0,0,0,0
"2336","10352635",0,3,4,1,0,5
"2337","10352700",0,7,8,5,1,14
"2338","10352763",0,5,2,2,0,4
"2339","10352846",0,9,19,11,5,35
"2340","10352913",0,2,1,0,0,1
"2341","10353059",0,5,1,0,0,1
"2342","10353150",0,5,0,2,0,2
"2343","10353188",0,1,0,0,0,0
"2344","10353217",0,4,0,1,0,1
"2345","10353253",0,8,16,9,0,25
"2346","10353280",0,4,0,0,0,0
"2347","10353310",0,2,0,0,0,0
"2348","10353316",0,4,2,0,0,2
"2349","10353321",0,2,2,1,0,3
"2350","10353377",1,5,1,2,0,3
"2351","10353425",0,4,6,1,1,8
"2352","10353427",0,1,0,0,0,0
"2353","10353431",0,1,0,0,0,0
"2354","10353435",0,4,2,0,0,2
"2355","10353609",0,6,4,4,2,10
"2356","10353612",0,3,4,0,0,4
"2357","10353706",0,3,0,0,0,0
"2358","10353759",0,1,2,0,0,2
"2359","10353770",0,1,0,0,0,0
"2360","10353884",0,1,1,0,0,1
"2361","10353914",0,4,3,1,0,4
"2362","10353943",0,4,1,0,0,1
"2363","10353975",0,4,5,2,0,7
"2364","10354091",0,6,6,4,0,10
"2365","10354239",0,7,15,5,0,20
"2366","10354263",0,6,7,5,2,14
"2367","10354265",0,2,0,0,0,0
"2368","10354347",0,7,12,4,0,16
"2369","10354372",0,6,6,2,1,9
"2370","10354493",0,3,0,1,0,1
"2371","10354645",0,6,9,5,0,14
"2372","10354647",0,1,0,0,0,0
"2373","10354667",0,3,0,0,0,0
"2374","10354716",0,5,2,0,0,2
"2375","10354718",0,1,1,0,0,1
"2376","10354727",0,1,0,0,0,0
"2377","10354729",0,5,6,2,0,8
"2378","10354782",0,7,11,9,0,20
"2379","10354919",0,7,1,8,1,10
"2380","10354920",0,4,1,1,0,2
"2381","10355002",0,3,0,4,0,4
"2382","10355009",0,1,0,0,0,0
"2383","10355014",0,3,5,0,0,5
"2384","10355086",0,1,0,0,0,0
"2385","10355096",0,1,0,0,0,0
"2386","10355127",0,1,0,0,0,0
"2387","10355253",0,4,0,2,0,2
"2388","10355345",0,7,1,5,0,6
"2389","10355463",0,6,6,1,1,8
"2390","10355484",0,2,1,0,0,1
"2391","10355507",0,4,0,0,0,0
"2392","10355613",0,3,6,6,0,12
"2393","10355660",0,1,0,0,0,0
"2394","10355664",0,1,0,0,0,0
"2395","10355742",0,2,1,1,0,2
"2396","10355769",0,5,7,0,0,7
"2397","10355859",0,3,3,5,1,9
"2398","10355886",0,3,0,0,0,0
"2399","10355925",0,2,1,2,1,4
"2400","10355944",0,4,0,2,0,2
"2401","10356010",0,5,5,1,0,6
"2402","10356054",0,7,7,6,1,14
"2403","10356090",0,7,10,2,0,12
"2404","10356095",0,4,3,2,1,6
"2405","10356126",0,7,3,0,1,4
"2406","10356227",0,4,0,0,0,0
"2407","10356237",0,5,5,1,0,6
"2408","10356239",0,4,0,0,0,0
"2409","10356295",0,5,2,0,0,2
"2410","10356429",0,5,4,2,0,6
"2411","10356561",0,1,0,0,0,0
"2412","10356597",0,8,10,5,1,16
"2413","10356752",0,1,0,0,0,0
"2414","10356803",0,3,0,0,0,0
"2415","10356846",0,1,0,0,0,0
"2416","10356847",0,1,0,0,0,0
"2417","10356863",0,4,5,1,0,6
"2418","10356874",0,6,0,0,0,0
"2419","10356900",0,4,0,1,0,1
"2420","10356997",0,2,1,0,0,1
"2421","10357019",0,4,1,0,0,1
"2422","10357044",0,4,0,1,0,1
"2423","10357058",0,2,3,3,0,6
"2424","10357104",0,5,7,5,1,13
"2425","10357195",0,3,1,0,0,1
"2426","10357203",0,7,2,0,0,2
"2427","10357209",0,8,8,5,0,13
"2428","10357216",0,4,0,0,0,0
"2429","10357234",0,2,2,1,0,3
"2430","10357240",0,4,3,0,0,3
"2431","10357243",0,5,5,1,0,6
"2432","10357247",0,4,1,0,0,1
"2433","10357281",0,3,1,4,0,5
"2434","10357332",0,4,1,1,0,2
"2435","10357373",0,3,1,1,0,2
"2436","10357404",0,3,1,0,0,1
"2437","10357412",0,4,0,0,0,0
"2438","10357429",0,6,1,3,0,4
"2439","10357435",0,3,5,1,0,6
"2440","10357472",0,9,6,9,0,15
"2441","10357522",0,4,0,0,0,0
"2442","10357531",0,4,2,0,0,2
"2443","10357582",0,1,0,0,0,0
"2444","10357617",0,4,2,1,0,3
"2445","10357662",0,1,2,3,0,5
"2446","10357674",0,3,4,0,0,4
"2447","10357683",0,4,0,1,0,1
"2448","10357706",0,6,8,6,0,14
"2449","10357715",0,4,2,1,0,3
"2450","10357717",0,5,7,1,0,8
"2451","10357719",0,2,0,2,0,2
"2452","10357721",0,7,9,2,0,11
"2453","10357723",1,4,3,0,0,3
"2454","10357726",0,4,3,3,1,7
"2455","10357736",0,1,0,0,0,0
"2456","10357756",0,2,3,0,0,3
"2457","10357762",0,1,0,0,0,0
"2458","10357813",0,3,0,0,0,0
"2459","10357814",0,4,8,3,0,11
"2460","10357861",0,4,1,2,0,3
"2461","10357918",0,9,7,8,2,17
"2462","10357941",0,5,3,4,2,9
"2463","10357957",0,6,4,3,0,7
"2464","10357984",0,6,3,2,0,5
"2465","10358166",0,3,1,2,0,3
"2466","10358175",0,1,0,0,0,0
"2467","10358238",0,4,1,7,0,8
"2468","10358321",0,1,0,1,0,1
"2469","10358331",0,1,0,0,0,0
"2470","10358332",0,4,1,0,0,1
"2471","10358498",0,3,0,0,0,0
"2472","10358501",0,2,0,0,0,0
"2473","10358509",0,4,4,0,0,4
"2474","10358588",0,6,4,3,0,7
"2475","10358679",0,3,0,0,0,0
"2476","10358702",0,3,0,2,0,2
"2477","10358744",0,7,17,7,1,25
"2478","10358751",1,5,0,0,0,0
"2479","10358776",0,1,0,0,0,0
"2480","10358777",0,1,0,0,0,0
"2481","10358781",0,1,0,0,0,0
"2482","10358804",0,2,1,2,0,3
"2483","10358808",0,3,0,4,0,4
"2484","10358833",0,2,0,0,0,0
"2485","10358866",0,1,0,0,0,0
"2486","10358892",0,4,3,0,0,3
"2487","10358895",0,1,0,0,0,0
"2488","10358929",0,6,2,2,0,4
"2489","10358983",0,4,7,4,0,11
"2490","10358994",0,3,3,3,0,6
"2491","10359021",0,4,0,0,0,0
"2492","10359062",0,3,7,0,1,8
"2493","10359121",0,4,0,3,0,3
"2494","10359123",0,1,1,0,0,1
"2495","10359185",0,5,5,3,0,8
"2496","10359217",0,5,0,0,0,0
"2497","10359225",0,4,0,0,0,0
"2498","10359266",0,6,5,3,0,8
"2499","10359316",0,4,0,0,0,0
"2500","10359318",0,4,1,0,0,1
"2501","10359338",0,4,5,0,0,5
"2502","10359376",0,4,3,1,0,4
"2503","10359377",0,4,0,1,0,1
"2504","10359388",0,5,1,1,1,3
"2505","10359417",0,1,0,0,0,0
"2506","10359478",0,4,3,3,0,6
"2507","10359550",0,6,0,1,0,1
"2508","10359577",0,3,3,0,0,3
"2509","10359638",0,4,3,3,0,6
"2510","10359654",0,1,0,0,0,0
"2511","10359655",0,2,0,0,0,0
"2512","10359686",0,5,4,9,0,13
"2513","10359713",0,3,3,0,0,3
"2514","10359743",0,4,4,4,0,8
"2515","10359765",0,2,0,0,0,0
"2516","10359780",0,1,0,0,0,0
"2517","10359813",0,4,6,3,0,9
"2518","10359854",0,2,0,0,0,0
"2519","10359930",0,6,7,3,2,12
"2520","10359949",0,3,4,0,0,4
"2521","10360062",0,2,0,1,0,1
"2522","10360093",0,4,2,1,0,3
"2523","10360137",0,1,0,0,0,0
"2524","10360232",0,3,1,3,0,4
"2525","10360314",0,4,3,0,0,3
"2526","10360315",0,4,1,0,0,1
"2527","10360384",0,7,0,0,0,0
"2528","10360413",0,9,7,3,1,11
"2529","10360522",0,6,1,10,0,11
"2530","10360577",0,4,2,0,0,2
"2531","10360593",0,3,0,1,0,1
"2532","10360604",0,1,0,0,0,0
"2533","10360715",0,14,17,14,3,34
"2534","10360736",0,7,14,3,1,18
"2535","10360738",0,1,0,0,0,0
"2536","10360788",1,4,0,0,0,0
"2537","10360850",0,1,0,1,0,1
"2538","10360873",0,2,0,0,0,0
"2539","10360876",0,9,9,8,1,18
"2540","10360893",0,1,0,0,0,0
"2541","10360897",0,4,0,0,0,0
"2542","10360900",0,4,2,1,0,3
"2543","10360906",0,6,7,5,0,12
"2544","10360959",0,1,0,3,0,3
"2545","10360962",0,3,2,0,0,2
"2546","10360978",0,1,0,0,0,0
"2547","10360981",1,4,0,0,0,0
"2548","10361054",0,6,2,4,0,6
"2549","10361064",0,4,0,1,0,1
"2550","10361115",0,2,3,1,0,4
"2551","10361117",0,4,1,3,2,6
"2552","10361138",0,1,0,0,0,0
"2553","10361225",0,4,1,0,0,1
"2554","10361226",0,1,1,0,0,1
"2555","10361295",0,1,0,0,0,0
"2556","10361299",0,3,0,0,0,0
"2557","10361366",0,3,0,0,0,0
"2558","10361391",0,1,0,0,0,0
"2559","10361396",0,3,3,0,0,3
"2560","10361402",0,1,0,0,0,0
"2561","10361427",0,2,0,0,0,0
"2562","10361445",0,4,0,0,0,0
"2563","10361462",0,3,4,3,0,7
"2564","10361478",0,2,3,1,0,4
"2565","10361482",0,4,0,0,0,0
"2566","10361498",0,4,5,5,0,10
"2567","10361542",0,3,3,2,0,5
"2568","10361549",0,1,0,0,0,0
"2569","10361566",0,9,10,10,1,21
"2570","10361610",0,3,1,0,0,1
"2571","10361614",0,2,0,0,0,0
"2572","10361616",0,4,3,0,0,3
"2573","10361620",1,4,2,2,0,4
"2574","10361633",0,2,1,0,0,1
"2575","10361639",0,4,1,0,0,1
"2576","10361647",0,3,1,0,0,1
"2577","10361663",0,4,4,0,0,4
"2578","10361664",0,1,1,0,0,1
"2579","10361667",0,2,0,0,1,1
"2580","10361669",0,4,2,2,2,6
"2581","10361750",0,6,15,16,5,36
"2582","10361914",0,2,0,0,0,0
"2583","10362030",0,1,0,0,0,0
"2584","10362037",0,4,1,2,0,3
"2585","10362056",0,9,12,13,1,26
"2586","10362063",0,3,3,2,1,6
"2587","10362064",0,2,0,0,0,0
"2588","10362152",0,4,1,0,0,1
"2589","10362190",0,4,0,0,0,0
"2590","10362235",0,6,9,3,0,12
"2591","10362297",0,3,1,0,0,1
"2592","10362331",1,1,0,0,0,0
"2593","10362349",0,4,0,4,0,4
"2594","10362375",0,6,9,2,0,11
"2595","10362446",0,3,4,0,0,4
"2596","10362456",0,3,2,2,0,4
"2597","10362463",0,5,10,2,0,12
"2598","10362471",0,1,1,0,0,1
"2599","10362472",0,2,1,1,0,2
"2600","10362480",0,6,3,2,1,6
"2601","10362529",0,5,6,3,0,9
"2602","10362556",0,3,0,1,0,1
"2603","10362565",0,4,4,2,0,6
"2604","10362572",0,5,1,6,0,7
"2605","10362575",0,3,1,1,1,3
"2606","10362576",0,4,2,0,0,2
"2607","10362598",0,4,0,1,0,1
"2608","10362614",0,7,8,6,2,16
"2609","10362672",1,5,0,3,0,3
"2610","10362675",0,5,1,1,0,2
"2611","10362680",0,2,1,1,0,2
"2612","10362681",0,5,7,3,0,10
"2613","10362695",0,2,0,0,0,0
"2614","10362700",0,4,0,0,0,0
"2615","10362706",0,1,0,0,0,0
"2616","10362707",0,4,0,0,0,0
"2617","10362747",0,2,0,1,0,1
"2618","10362755",0,1,0,1,0,1
"2619","10362799",0,2,0,0,0,0
"2620","10362827",0,7,8,3,1,12
"2621","10362858",0,2,0,1,0,1
"2622","10362897",0,1,1,0,0,1
"2623","10362936",0,1,3,0,0,3
"2624","10362974",0,5,7,1,0,8
"2625","10362975",0,3,2,0,0,2
"2626","10363019",0,3,0,0,0,0
"2627","10363022",0,2,2,3,0,5
"2628","10363028",0,1,0,0,0,0
"2629","10363041",0,1,0,0,0,0
"2630","10363112",0,2,0,0,0,0
"2631","10363212",0,3,2,2,0,4
"2632","10363302",0,2,0,0,0,0
"2633","10363314",0,5,3,1,0,4
"2634","10363323",0,5,1,4,0,5
"2635","10363325",0,6,1,2,0,3
"2636","10363328",0,4,0,0,0,0
"2637","10363352",0,3,2,1,0,3
"2638","10363368",0,4,0,0,0,0
"2639","10363564",0,4,2,0,0,2
"2640","10363631",0,5,5,6,0,11
"2641","10363669",0,6,2,4,0,6
"2642","10363687",0,2,0,0,0,0
"2643","10363725",0,8,5,5,1,11
"2644","10363746",0,1,1,1,0,2
"2645","10363762",0,1,0,0,0,0
"2646","10363766",0,5,2,3,0,5
"2647","10363769",0,6,5,9,0,14
"2648","10363818",0,4,1,0,0,1
"2649","10363823",0,5,8,4,0,12
"2650","10363894",0,4,7,1,0,8
"2651","10363895",0,6,14,2,2,18
"2652","10364027",0,3,2,3,0,5
"2653","10364048",0,1,0,0,0,0
"2654","10364325",0,1,0,0,0,0
"2655","10364374",0,5,5,1,0,6
"2656","10364416",0,1,0,0,0,0
"2657","10364417",0,5,2,0,0,2
"2658","10364428",0,1,0,0,0,0
"2659","10364429",0,1,0,0,0,0
"2660","10364477",0,7,8,5,1,14
"2661","10364493",0,1,1,0,0,1
"2662","10364598",1,1,0,0,0,0
"2663","10364705",1,4,1,1,0,2
"2664","10364708",1,4,0,0,0,0
"2665","10364718",0,5,6,3,0,9
"2666","10364753",0,7,8,5,0,13
"2667","10364757",0,6,7,7,0,14
"2668","10364890",0,3,1,1,0,2
"2669","10364892",0,3,2,3,0,5
"2670","10364929",0,4,2,0,0,2
"2671","10364949",0,6,1,4,0,5
"2672","10364965",0,4,4,1,0,5
"2673","10364970",0,5,1,0,0,1
"2674","10364994",0,4,2,0,0,2
"2675","10365004",0,1,1,0,0,1
"2676","10365023",0,5,4,7,0,11
"2677","10365045",1,3,2,0,0,2
"2678","10365046",1,3,0,1,0,1
"2679","10365048",0,5,6,0,0,6
"2680","10365080",1,1,0,0,0,0
"2681","10365139",0,4,3,0,0,3
"2682","10365146",0,3,8,0,0,8
"2683","10365169",0,4,0,2,0,2
"2684","10365252",0,6,3,2,0,5
"2685","10365279",0,1,0,1,0,1
"2686","10365344",0,3,0,0,0,0
"2687","10365390",0,3,5,1,0,6
"2688","10365461",0,4,2,1,0,3
"2689","10365465",0,4,9,0,0,9
"2690","10365468",0,3,0,3,0,3
"2691","10365481",0,3,0,2,1,3
"2692","10365522",0,4,0,0,0,0
"2693","10365550",0,1,0,0,0,0
"2694","10365572",0,2,0,0,0,0
"2695","10365643",0,3,0,1,0,1
"2696","10365662",0,3,4,1,0,5
"2697","10365713",0,2,0,0,0,0
"2698","10365728",0,4,1,0,0,1
"2699","10365811",0,2,0,0,0,0
"2700","10365821",0,4,7,2,0,9
"2701","10365896",1,1,0,0,0,0
"2702","10365900",0,2,0,0,0,0
"2703","10366024",0,11,20,7,5,32
"2704","10366054",0,4,3,0,0,3
"2705","10366062",0,2,0,1,0,1
"2706","10366120",0,4,0,0,0,0
"2707","10366126",0,3,1,0,0,1
"2708","10366138",0,4,1,0,0,1
"2709","10366139",0,11,10,21,4,35
"2710","10366150",0,6,4,4,0,8
"2711","10366171",0,1,0,1,0,1
"2712","10366215",0,4,0,0,0,0
"2713","10366301",0,2,0,0,0,0
"2714","10366330",0,7,7,12,1,20
"2715","10366341",0,1,0,0,0,0
"2716","10366435",0,4,10,4,0,14
"2717","10366596",0,6,1,0,0,1
"2718","10366597",0,4,0,0,0,0
"2719","10366622",0,5,2,6,0,8
"2720","10366623",0,5,3,2,0,5
"2721","10366633",0,6,1,1,0,2
"2722","10366771",0,1,0,0,0,0
"2723","10366803",0,3,0,0,0,0
"2724","10366883",0,7,8,3,0,11
"2725","10366897",0,1,1,0,0,1
"2726","10366919",0,2,0,0,0,0
"2727","10366944",0,3,4,0,0,4
"2728","10366969",0,4,1,1,0,2
"2729","10366978",0,3,9,1,0,10
"2730","10367002",1,2,0,1,1,2
"2731","10367020",1,1,1,0,0,1
"2732","10367046",0,2,1,0,0,1
"2733","10367071",0,5,3,2,1,6
"2734","10367117",0,3,2,1,0,3
"2735","10367133",0,5,4,2,0,6
"2736","10367201",0,4,3,4,0,7
"2737","10367303",0,3,4,1,0,5
"2738","10367337",0,1,0,0,0,0
"2739","10367346",0,5,6,7,1,14
"2740","10367384",0,5,11,2,0,13
"2741","10367474",0,2,0,0,0,0
"2742","10367524",0,3,1,0,0,1
"2743","10367570",0,4,3,1,0,4
"2744","10367591",0,4,6,3,0,9
"2745","10367634",0,12,9,15,1,25
"2746","10367676",0,1,0,0,0,0
"2747","10367710",1,1,0,1,0,1
"2748","10367715",0,5,5,0,0,5
"2749","10367781",0,2,2,0,0,2
"2750","10367895",1,8,0,6,1,7
"2751","10367907",0,4,1,7,0,8
"2752","10367927",0,4,6,0,0,6
"2753","10367931",0,4,4,3,0,7
"2754","10367958",0,2,0,0,0,0
"2755","10368054",0,4,2,0,0,2
"2756","10368071",0,1,0,0,0,0
"2757","10368072",0,6,3,4,1,8
"2758","10368076",0,5,5,2,0,7
"2759","10368116",0,4,3,0,0,3
"2760","10368134",0,6,13,1,0,14
"2761","10368143",0,4,4,2,0,6
"2762","10368194",0,3,10,1,0,11
"2763","10368350",0,3,7,2,0,9
"2764","10368384",0,3,2,0,0,2
"2765","10368398",0,3,0,0,0,0
"2766","10368402",0,5,0,0,0,0
"2767","10368469",0,5,4,2,0,6
"2768","10368495",1,2,0,0,0,0
"2769","10368527",0,4,1,0,0,1
"2770","10368545",0,2,0,0,0,0
"2771","10368632",0,1,0,0,0,0
"2772","10368666",0,1,0,0,0,0
"2773","10368728",0,2,0,2,0,2
"2774","10368809",0,2,0,0,0,0
"2775","10368810",0,3,0,2,1,3
"2776","10368869",0,4,1,0,0,1
"2777","10368965",0,5,6,2,0,8
"2778","10369058",0,1,2,0,0,2
"2779","10369131",0,4,0,0,0,0
"2780","10369184",0,4,3,1,0,4
"2781","10369291",0,3,0,0,0,0
"2782","10369391",0,1,0,2,0,2
"2783","10369511",0,5,2,1,0,3
"2784","10369520",0,3,0,0,0,0
"2785","10369545",0,2,1,1,0,2
"2786","10369568",0,1,2,0,0,2
"2787","10369689",0,3,3,1,0,4
"2788","10369691",0,3,1,0,0,1
"2789","10369731",0,6,3,3,0,6
"2790","10369734",0,6,10,2,0,12
"2791","10369735",0,1,0,0,0,0
"2792","10369823",0,1,1,1,0,2
"2793","10369825",0,4,0,0,0,0
"2794","10369848",0,2,0,0,0,0
"2795","10369850",0,10,8,9,1,18
"2796","10369889",0,3,1,0,0,1
"2797","10369891",0,4,1,1,0,2
"2798","10369896",0,1,0,1,0,1
"2799","10369964",0,1,0,0,0,0
"2800","10370035",0,4,3,5,0,8
"2801","10370044",0,2,0,0,0,0
"2802","10370052",0,4,2,1,0,3
"2803","10370055",0,1,1,0,0,1
"2804","10370066",0,5,1,4,0,5
"2805","10370079",0,6,9,5,0,14
"2806","10370190",0,9,13,4,0,17
"2807","10370323",0,1,0,0,0,0
"2808","10370340",0,8,4,8,1,13
"2809","10370355",0,1,0,0,0,0
"2810","10370387",0,3,3,0,0,3
"2811","10370477",0,8,11,4,0,15
"2812","10370483",0,7,11,7,0,18
"2813","10370514",0,12,16,19,3,38
"2814","10370528",0,3,0,0,0,0
"2815","10370543",0,4,9,9,0,18
"2816","10370566",0,4,0,1,0,1
"2817","10370592",0,5,2,5,0,7
"2818","10370595",0,3,2,5,0,7
"2819","10370672",0,3,2,0,0,2
